timestamp,x,y,z,label
11.6400,0.096289,-0.326295,0.923645,walk
11.6600,0.077115,-0.366338,1.099922,walk
11.6800,-0.135801,-0.311466,1.164532,walk
11.7000,0.071737,-0.336582,1.225176,walk
11.7200,-0.170697,-0.421136,1.115563,walk
11.7400,-0.375447,-0.281486,1.203893,walk
11.7600,-0.305410,-0.063458,1.287819,walk
11.7800,-0.085216,-0.168869,1.290007,walk
11.8000,-0.338981,0.057952,1.109075,walk
11.8200,-0.312320,0.125307,0.990091,walk
11.8400,-0.406698,0.069268,0.925189,walk
11.8600,-0.474958,0.257880,0.856597,walk
11.8800,-0.188522,0.076891,0.786663,walk
11.9000,-0.243893,0.155734,0.672349,walk
11.9200,-0.345810,0.245958,0.683882,walk
11.9400,-0.205524,0.027570,0.717981,walk
11.9600,-0.165281,0.227669,0.729505,walk
11.9800,-0.163303,0.301738,1.056675,walk
12.0000,-0.139843,0.272374,1.097705,walk
12.0200,0.108398,0.285310,1.046960,walk
12.0400,0.148576,0.268827,0.952491,walk
12.0600,0.142752,0.058339,1.355312,walk
12.0800,0.356084,0.139867,1.329994,walk
12.1000,0.568472,0.114028,1.367692,walk
12.1200,0.398181,0.104064,1.082037,walk
12.1400,0.331841,0.035116,0.888861,walk
12.1600,0.452257,-0.013336,1.077258,walk
12.1800,0.354923,0.262227,0.772099,walk
12.2000,0.287117,-0.022185,1.088900,walk
12.2200,0.251281,0.038395,0.697215,walk
12.2400,0.437542,-0.183688,0.977428,walk
12.2600,0.433168,-0.295926,1.047998,walk
12.2800,0.080286,-0.294254,0.969708,walk
12.3000,0.050128,-0.349452,0.866117,walk
12.3200,0.095382,-0.258916,0.863258,walk
12.3400,-0.005427,-0.235665,1.181732,walk
12.3600,-0.066660,-0.415873,1.123280,walk
12.3800,-0.232371,-0.139545,1.025086,walk
12.4000,-0.179141,-0.349245,1.364970,walk
12.4200,-0.214471,-0.183431,1.300001,walk
12.4400,-0.371419,-0.093170,1.221244,walk
12.4600,-0.298790,-0.104580,0.923018,walk
12.4800,-0.444281,0.095535,1.237285,walk
12.5000,-0.389545,-0.012603,0.966475,walk
12.5200,-0.329859,0.114118,0.810060,walk
12.5400,-0.305746,0.233727,0.733377,walk
12.5600,-0.356415,0.207105,0.846069,walk
12.5800,-0.333641,0.152496,0.704105,walk
12.6000,-0.196591,0.285617,0.760294,walk
12.6200,-0.306734,0.162449,0.871054,walk
12.6400,-0.221585,0.313211,0.843482,walk
12.6600,-0.085339,0.302078,1.136302,walk
12.6800,0.079015,0.268068,0.914835,walk
12.7000,0.174831,0.398987,1.207684,walk
12.7200,0.309297,0.310552,1.080755,walk
12.7400,0.250475,0.283641,1.317673,walk
12.7600,0.258898,0.184891,1.282159,walk
12.7800,0.477652,0.245050,1.275714,walk
12.8000,0.420045,-0.009823,1.036850,walk
12.8200,0.387660,0.141758,1.101708,walk
12.8400,0.455320,-0.168993,0.822501,walk
12.8600,0.499422,-0.078071,0.748193,walk
12.8800,0.450148,-0.101930,1.102518,walk
12.9000,0.448607,-0.141666,0.747125,walk
12.9200,0.297048,-0.228956,0.606614,walk
12.9400,0.307083,-0.225813,0.498323,walk
12.9600,0.083697,-0.361807,0.926952,walk
12.9800,0.070547,-0.145945,0.748817,walk
13.0000,-0.107579,-0.193291,0.934478,walk
13.0200,-0.180816,-0.347353,1.016049,walk
13.0400,-0.093317,-0.167116,1.012445,walk
13.0600,-0.243408,-0.251874,1.234426,walk
13.0800,-0.190493,-0.206706,1.191526,walk
13.1000,-0.434796,-0.358807,1.200653,walk
13.1200,-0.360490,-0.035561,1.154851,walk
13.1400,-0.155063,-0.082255,1.072104,walk
13.1600,-0.361151,-0.115893,1.052224,walk
13.1800,-0.603256,0.105209,0.944495,walk
13.2000,-0.359366,0.108186,0.725678,walk
13.2200,-0.440385,0.301169,0.838378,walk
13.2400,-0.367932,0.233335,0.795199,walk
13.2600,-0.059521,0.342189,0.795545,walk
13.2800,-0.237620,0.441261,0.778763,walk
13.3000,-0.210658,0.163292,0.766814,walk
13.3200,-0.086542,0.374175,1.029146,walk
13.3400,0.140223,0.314706,1.114483,walk
13.3600,0.325408,0.381604,1.280727,walk
13.3800,0.019248,0.197268,1.117517,walk
13.4000,-0.032589,0.250073,1.377009,walk
13.4200,0.238056,0.224908,1.164101,walk
13.4400,0.288558,0.189279,1.106629,walk
13.4600,0.489314,-0.081439,1.203360,walk
13.4800,0.343767,0.205129,1.168216,walk
13.5000,0.191584,-0.242240,0.899864,walk
13.5200,0.342692,-0.075115,0.910993,walk
13.5400,0.439270,-0.247036,0.648809,walk
13.5600,0.362977,-0.196846,0.763456,walk
13.5800,0.227404,-0.222685,0.899144,walk
13.6000,0.072787,-0.365258,0.826396,walk
13.6200,0.327052,-0.292013,0.681100,walk
13.6400,-0.100636,-0.264521,0.754626,walk
13.6600,0.242674,-0.065248,0.991297,walk
13.6800,-0.001587,-0.309426,1.176352,walk
13.7000,-0.123914,-0.278981,1.282987,walk
13.7200,-0.130083,-0.049794,1.047399,walk
13.7400,-0.310528,-0.321545,1.329750,walk
13.7600,-0.357564,-0.130994,1.128673,walk
13.7800,-0.359957,0.085173,1.374919,walk
13.8000,-0.568276,-0.056246,1.229582,walk
13.8200,-0.446187,-0.147838,1.128371,walk
13.8400,-0.389128,0.074091,0.952862,walk
13.8600,-0.154317,-0.016777,0.829962,walk
13.8800,-0.310442,0.200908,0.669500,walk
13.9000,-0.193876,0.030524,0.762876,walk
13.9200,-0.304522,0.147928,0.863818,walk
13.9400,-0.449036,0.180220,0.683517,walk
13.9600,-0.059760,0.433975,0.906410,walk
13.9800,0.064576,0.072231,0.924329,walk
14.0000,-0.138303,0.262503,1.024467,walk
14.0200,0.084415,0.432262,0.894168,walk
14.0400,0.063676,0.130870,1.007258,walk
14.0600,0.314909,0.271540,1.381868,walk
14.0800,0.392339,0.225506,1.152545,walk
14.1000,0.422786,0.107175,1.117822,walk
14.1200,0.246890,0.139919,1.319181,walk
14.1400,0.392694,0.197050,1.129573,walk
14.1600,0.356566,0.290955,1.213438,walk
14.1800,0.416537,-0.120819,0.776925,walk
14.2000,0.420558,-0.118256,0.899754,walk
14.2200,0.382827,-0.100898,0.903141,walk
14.2400,0.339627,-0.263572,0.677373,walk
14.2600,0.313282,-0.338337,0.826262,walk
14.2800,0.264121,-0.267280,0.710776,walk
14.3000,-0.054027,-0.397713,0.690461,walk
14.3200,0.052800,-0.341863,0.845761,walk
14.3400,0.062144,-0.286475,1.036092,walk
14.3600,-0.043664,-0.186930,0.960156,walk
14.3800,-0.099644,-0.452342,1.113190,walk
14.4000,-0.133900,-0.173583,1.304238,walk
14.4200,-0.273379,-0.064066,1.095427,walk
14.4400,-0.368247,-0.156013,1.429735,walk
14.4600,-0.269256,-0.006595,1.095002,walk
14.4800,-0.167949,-0.009034,0.991439,walk
14.5000,-0.165464,-0.142691,0.913130,walk
14.5200,-0.416315,-0.041828,0.960690,walk
14.5400,-0.344234,0.121788,1.018244,walk
14.5600,-0.501128,0.297387,0.691328,walk
14.5800,-0.145371,0.395886,0.980649,walk
14.6000,-0.254166,0.126379,0.795028,walk
14.6200,-0.175649,0.095163,0.880926,walk
14.6400,-0.191744,0.434776,0.976078,walk
14.6600,-0.053250,0.303024,0.944410,walk
14.6800,0.004394,0.607465,0.968553,walk
14.7000,0.129141,0.384464,1.108512,walk
14.7200,0.129847,0.129982,1.330286,walk
14.7400,0.326170,0.278147,1.094692,walk
14.7600,0.358564,0.219758,1.211765,walk
14.7800,0.212849,0.138858,1.123998,walk
14.8000,0.388426,0.099039,1.113130,walk
14.8200,0.485048,0.030995,1.115081,walk
14.8400,0.441051,0.081980,0.872261,walk
14.8600,0.352903,0.017592,0.894915,walk
14.8800,0.474511,-0.053210,0.762904,walk
14.9000,0.411658,-0.202084,0.857896,walk
14.9200,0.459195,-0.109531,0.979443,walk
14.9400,0.059173,-0.308136,0.747159,walk
14.9600,0.107221,-0.241688,0.792052,walk
14.9800,0.185563,-0.196210,0.949316,walk
15.0000,-0.101221,-0.245263,1.067429,walk
15.0200,-0.039564,-0.291685,1.232065,walk
15.0400,-0.202088,-0.315603,1.237842,walk
15.0600,-0.161252,-0.168039,1.197806,walk
15.0800,-0.405289,-0.342449,1.206239,walk
15.1000,-0.244364,-0.097109,1.056173,walk
15.1200,-0.308541,-0.136456,1.088418,walk
15.1400,-0.168356,-0.048211,1.203180,walk
15.1600,-0.142458,-0.076949,0.991654,walk
15.1800,-0.247944,-0.093167,0.945224,walk
15.2000,-0.375801,0.189723,0.893593,walk
15.2200,-0.441841,0.241751,0.873433,walk
15.2400,-0.413306,0.122447,0.701847,walk
15.2600,-0.369904,0.337621,0.722044,walk
15.2800,-0.220484,0.159116,0.749464,walk
15.3000,0.024888,0.360146,0.691314,walk
15.3200,-0.149104,0.361195,0.888015,walk
15.3400,-0.030208,0.213359,0.898226,walk
15.3600,0.109005,0.252548,1.234476,walk
15.3800,0.163641,0.174931,1.262009,walk
15.4000,0.369729,0.169131,1.067507,walk
15.4200,0.243691,0.070373,1.413668,walk
15.4400,0.198957,0.127979,1.373559,walk
15.4600,0.459032,0.059071,1.092830,walk
15.4800,0.374765,0.032199,1.241671,walk
15.5000,0.384533,-0.134997,1.098577,walk
15.5200,0.496568,-0.078894,0.985181,walk
15.5400,0.377035,-0.231117,0.820756,walk
15.5600,0.223263,-0.224164,0.679903,walk
15.5800,0.324872,-0.186716,0.618525,walk
15.6000,0.143129,-0.242974,0.808673,walk
15.6200,0.177536,-0.492128,0.936062,walk
15.6400,0.276707,-0.132196,0.933972,walk
15.6600,0.092315,-0.364827,0.987525,walk
15.6800,-0.163196,-0.285458,0.919203,walk
15.7000,-0.065087,-0.320773,1.223653,walk
15.7200,-0.174444,-0.308848,1.295415,walk
15.7400,-0.372310,-0.257639,1.191817,walk
15.7600,-0.233808,-0.198779,1.272574,walk
15.7800,-0.297976,-0.379138,1.118450,walk
15.8000,-0.368830,0.008542,1.204205,walk
15.8200,-0.265769,-0.059762,1.072241,walk
15.8400,-0.449191,-0.024730,0.885623,walk
15.8600,-0.441761,0.055560,0.814406,walk
15.8800,-0.359273,-0.054130,0.850165,walk
15.9000,-0.305861,0.220958,0.715886,walk
15.9200,-0.324641,0.316927,0.735043,walk
15.9400,-0.015676,0.112687,0.749057,walk
15.9600,-0.259987,0.200258,0.749864,walk
15.9800,-0.123026,0.372970,0.793579,walk
16.0000,0.061001,0.155911,0.959447,walk
16.0200,0.206933,0.340890,1.119259,walk
16.0400,0.210260,0.336530,1.233937,walk
16.0600,0.354697,0.149453,1.219133,walk
16.0800,0.337546,0.293655,1.305312,walk
16.1000,0.454260,0.126236,1.102792,walk
16.1200,0.489170,0.127653,1.137760,walk
16.1400,0.391009,0.031379,1.221059,walk
16.1600,0.488227,0.050010,1.085420,walk
16.1800,0.400107,0.065051,0.701496,walk
16.2000,0.263603,-0.096698,0.811706,walk
16.2200,0.255471,-0.082529,0.691080,walk
16.2400,0.329941,-0.178798,0.760198,walk
16.2600,0.172051,-0.250471,0.877122,walk
16.2800,0.247054,-0.166608,0.780910,walk
16.3000,-0.046622,-0.331964,0.837986,walk
16.3200,0.180284,-0.184039,0.980312,walk
16.3400,-0.110769,-0.286563,1.005160,walk
16.3600,-0.123827,-0.413927,1.166829,walk
16.3800,-0.173296,-0.191010,1.046466,walk
16.4000,-0.347812,0.121922,1.149759,walk
16.4200,-0.262829,-0.161589,1.151288,walk
16.4400,-0.164970,-0.167310,1.241155,walk
16.4600,-0.190072,-0.189539,1.122373,walk
16.4800,-0.427466,-0.193479,1.119615,walk
16.5000,-0.352695,0.018332,1.065583,walk
16.5200,-0.306349,0.090085,0.883825,walk
16.5400,-0.249869,0.040771,0.968499,walk
16.5600,-0.357027,0.237228,0.956448,walk
16.5800,-0.518067,0.186138,0.710098,walk
16.6000,-0.064375,0.202023,1.035138,walk
16.6200,-0.323102,0.306399,0.768742,walk
16.6400,-0.048967,0.234061,0.834458,walk
16.6600,-0.207399,0.310225,0.818874,walk
16.6800,-0.080834,0.306321,1.050038,walk
16.7000,0.226316,0.150004,1.189048,walk
16.7200,0.224951,0.232655,1.130718,walk
16.7400,0.247060,0.319553,1.208196,walk
16.7600,0.392935,0.163846,1.418051,walk
16.7800,0.353203,0.126972,1.049999,walk
16.8000,0.237707,0.130834,1.124201,walk
16.8200,0.424974,-0.030864,1.047129,walk
16.8400,0.336841,0.010683,0.946850,walk
16.8600,0.573898,-0.143415,0.991443,walk
16.8800,0.256482,-0.174267,0.723217,walk
16.9000,0.449571,-0.132637,0.775953,walk
16.9200,0.297264,-0.327127,0.890785,walk
16.9400,0.353284,-0.256728,0.775119,walk
16.9600,0.212163,-0.296458,0.808846,walk
16.9800,0.025672,-0.329275,0.860363,walk
17.0000,0.072985,-0.332830,0.957164,walk
17.0200,-0.137635,-0.444636,1.248049,walk
17.0400,-0.096390,-0.192283,1.118147,walk
17.0600,-0.068611,-0.238778,1.371470,walk
17.0800,-0.275156,-0.223157,1.196711,walk
17.1000,-0.315858,-0.153837,1.387034,walk
17.1200,-0.207960,-0.118739,1.314532,walk
17.1400,-0.659198,-0.121636,1.145410,walk
17.1600,-0.310499,0.023473,1.025728,walk
17.1800,-0.442996,-0.042377,1.128024,walk
17.2000,-0.268200,0.223483,0.854114,walk
17.2200,-0.403970,0.199996,0.786456,walk
17.2400,-0.321013,0.188742,0.691133,walk
17.2600,-0.342111,0.206914,0.615886,walk
17.2800,-0.132876,0.346747,0.711964,walk
17.3000,-0.306350,0.324675,0.876897,walk
17.3200,-0.048083,0.164192,0.746053,walk
17.3400,0.196272,0.277767,1.081773,walk
17.3600,0.092401,0.331929,0.992612,walk
17.3800,0.125741,0.135912,1.083913,walk
17.4000,0.164212,0.062050,1.191644,walk
17.4200,0.220499,0.086743,1.236223,walk
17.4400,0.336597,0.077051,1.427404,walk
17.4600,0.443731,0.222603,1.138298,walk
17.4800,0.482275,0.132772,0.990180,walk
17.5000,0.331779,0.291522,0.958878,walk
17.5200,0.441601,-0.077675,0.991109,walk
17.5400,0.272452,-0.210967,0.942297,walk
17.5600,0.357584,-0.408510,0.776135,walk
17.5800,0.273391,-0.134297,0.782599,walk
17.6000,0.269334,-0.233959,0.791283,walk
17.6200,0.055049,-0.352938,0.722141,walk
17.6400,-0.034640,-0.211750,0.987320,walk
17.6600,0.086516,-0.359531,0.914954,walk
17.6800,-0.094121,-0.186345,1.114835,walk
17.7000,0.050284,-0.382275,1.124383,walk
17.7200,-0.318769,-0.404616,1.195556,walk
17.7400,-0.288540,-0.282436,1.092099,walk
17.7600,-0.288528,-0.219614,1.337058,walk
17.7800,-0.295472,-0.275700,1.250651,walk
17.8000,-0.440309,0.060545,1.143987,walk
17.8200,-0.447197,-0.078254,0.912083,walk
17.8400,-0.271765,0.230773,0.795687,walk
17.8600,-0.412613,0.063566,0.820134,walk
17.8800,-0.240177,0.252478,0.782837,walk
17.9000,-0.116479,0.179613,0.738045,walk
17.9200,-0.245838,0.144087,0.895807,walk
17.9400,-0.152667,0.217804,0.755241,walk
17.9600,-0.238027,0.305184,0.699499,walk
17.9800,-0.074636,0.242966,0.964674,walk
18.0000,0.104257,0.378694,0.987743,walk
18.0200,0.003990,0.264720,1.090368,walk
18.0400,0.196042,0.222115,1.074409,walk
18.0600,0.231673,0.389179,1.413439,walk
18.0800,0.353139,0.119664,1.390366,walk
18.1000,0.239041,0.099278,1.280525,walk
18.1200,0.223898,0.207902,1.187265,walk
18.1400,0.427346,-0.007736,1.205081,walk
18.1600,0.450523,-0.017496,1.125861,walk
18.1800,0.130817,-0.001369,0.927074,walk
18.2000,0.300923,-0.074984,0.903034,walk
18.2200,0.276826,-0.156479,0.784776,walk
18.2400,0.347494,-0.068550,0.708033,walk
18.2600,0.386661,-0.361576,0.784506,walk
18.2800,0.020741,-0.255714,0.861143,walk
18.3000,0.325904,-0.280381,0.778222,walk
18.3200,0.152783,-0.293519,0.947661,walk
18.3400,0.066586,-0.190133,0.858120,walk
18.3600,-0.094321,-0.292215,1.013481,walk
18.3800,-0.332702,-0.278133,1.146255,walk
18.4000,-0.307584,-0.256442,1.202662,walk
18.4200,-0.289828,-0.047685,1.246494,walk
18.4400,-0.149694,-0.036338,1.322965,walk
18.4600,-0.444761,-0.139781,1.079164,walk
18.4800,-0.351327,-0.062921,1.136201,walk
18.5000,-0.369748,0.016785,0.964309,walk
18.5200,-0.490214,0.012046,0.979630,walk
18.5400,-0.388299,0.104435,0.915644,walk
18.5600,-0.288974,0.013267,0.765752,walk
18.5800,-0.378717,0.199946,0.789520,walk
18.6000,-0.184173,0.409084,0.712154,walk
18.6200,-0.199806,0.328851,0.903570,walk
18.6400,-0.202618,0.359247,0.946109,walk
18.6600,-0.040152,0.271298,1.041931,walk
18.6800,0.092850,0.337705,0.988993,walk
18.7000,-0.048624,0.275917,1.119836,walk
18.7200,0.238516,0.186441,1.274552,walk
18.7400,0.295931,0.157141,1.340075,walk
18.7600,0.273914,0.121580,1.270659,walk
18.7800,0.349051,0.054021,1.273096,walk
18.8000,0.379507,0.016884,0.971550,walk
18.8200,0.439488,0.047502,1.074111,walk
18.8400,0.536893,-0.267899,1.095587,walk
18.8600,0.523813,-0.172615,0.981029,walk
18.8800,0.280735,-0.231984,0.797232,walk
18.9000,0.506372,-0.140169,0.767221,walk
18.9200,0.362387,-0.280940,0.900245,walk
18.9400,0.371393,-0.210377,0.694966,walk
18.9600,0.254451,-0.249464,0.893230,walk
18.9800,0.188609,-0.251043,0.817715,walk
19.0000,0.149032,-0.272073,1.032416,walk
19.0200,-0.013443,-0.263513,1.166826,walk
19.0400,-0.127504,-0.296692,1.116118,walk
19.0600,-0.265463,-0.282115,1.325151,walk
19.0800,-0.307508,-0.229798,1.239400,walk
19.1000,-0.270220,-0.111437,1.435209,walk
19.1200,-0.501237,-0.150529,1.249931,walk
19.1400,-0.555945,0.099527,1.108828,walk
19.1600,-0.478610,0.078238,0.811533,walk
19.1800,-0.375622,-0.061550,0.936336,walk
19.2000,-0.343017,0.171958,0.894186,walk
19.2200,-0.141884,0.150724,0.754725,walk
19.2400,-0.185593,0.184697,0.796250,walk
19.2600,-0.648697,0.276478,0.746951,walk
19.2800,-0.236192,0.197257,0.879233,walk
19.3000,-0.327774,0.600233,0.968466,walk
19.3200,-0.013153,0.487672,0.965293,walk
19.3400,-0.064381,0.402116,0.867730,walk
19.3600,0.159482,0.410385,1.173935,walk
19.3800,0.025191,0.291960,1.180320,walk
19.4000,0.160893,0.011507,1.119214,walk
19.4200,0.241514,0.317919,1.524822,walk
19.4400,0.423410,0.081922,1.184103,walk
19.4600,0.480129,0.171816,1.210228,walk
19.4800,0.416724,0.176144,1.315626,walk
19.5000,0.400960,0.015878,1.050442,walk
19.5200,0.346699,-0.275477,0.957342,walk
19.5400,0.298553,0.021223,0.847106,walk
19.5600,0.487474,-0.246504,0.886912,walk
19.5800,0.128424,-0.111598,0.726769,walk
19.6000,0.328857,-0.278516,0.830482,walk
19.6200,0.220575,-0.233133,0.851640,walk
19.6400,0.267520,-0.346705,1.019903,walk
19.6600,-0.010296,-0.178713,1.202639,walk
19.6800,-0.129965,-0.513238,1.078545,walk
19.7000,-0.192776,-0.337965,1.114020,walk
19.7200,-0.246080,-0.119792,1.323621,walk
19.7400,-0.139059,0.000060,1.168495,walk
19.7600,-0.557883,0.011128,1.270619,walk
19.7800,-0.356091,-0.324818,1.075912,walk
19.8000,-0.311232,-0.107019,0.931659,walk
19.8200,-0.490894,0.067313,1.190040,walk
19.8400,-0.377795,0.302237,1.071339,walk
19.8600,-0.206407,0.207936,0.962685,walk
19.8800,-0.495851,-0.032302,0.733237,walk
19.9000,-0.297771,0.176444,0.799706,walk
19.9200,-0.275819,0.266467,0.849248,walk
19.9400,-0.213536,0.224500,0.511664,walk
19.9600,-0.060028,0.201599,0.737949,walk
19.9800,0.011816,0.386530,0.975965,walk
20.0000,0.142951,0.535891,0.965620,run
20.0200,0.227677,0.916591,1.453098,run
20.0400,0.545759,0.659928,1.549549,run
20.0600,0.765550,0.414941,1.556351,run
20.0800,0.866695,-0.073727,1.213659,run
20.1000,0.844450,-0.302970,0.700704,run
20.1200,0.734355,-0.356033,0.643108,run
20.1400,0.533051,-0.477438,0.455360,run
20.1600,0.370698,-0.602508,0.781410,run
20.1800,0.192955,-0.742204,0.786133,run
20.2000,-0.342993,-0.529429,1.346014,run
20.2200,-0.551693,-0.780557,1.371684,run
20.2400,-0.713255,-0.212825,1.302734,run
20.2600,-0.836364,-0.203104,0.963609,run
20.2800,-0.868890,0.180960,0.852271,run
20.3000,-0.650388,0.626646,0.689899,run
20.3200,-0.601265,0.696747,0.297182,run
20.3400,-0.252234,0.826427,0.818240,run
20.3600,0.169456,0.985622,0.939069,run
20.3800,0.471453,0.630162,1.527355,run
20.4000,0.633735,0.627590,1.731029,run
20.4200,0.899095,0.282396,1.345632,run
20.4400,0.790145,0.234717,1.308983,run
20.4600,0.837822,-0.436954,0.675183,run
20.4800,0.812635,-0.531830,0.243687,run
20.5000,0.462343,-0.872340,0.573288,run
20.5200,0.185496,-0.664379,0.931911,run
20.5400,-0.203984,-1.020197,1.070858,run
20.5600,-0.302594,-0.851506,1.321857,run
20.5800,-0.684465,-0.493902,1.407636,run
20.6000,-0.414825,-0.337413,1.413235,run
20.6200,-0.969233,-0.457962,1.294647,run
20.6400,-1.342363,0.386112,0.549974,run
20.6600,-0.938544,0.387966,0.857890,run
20.6800,-0.462602,0.547784,0.417676,run
20.7000,-0.126212,0.622495,0.866194,run
20.7200,-0.204196,0.775732,1.147554,run
20.7400,0.189371,0.474688,1.371038,run
20.7600,0.575302,0.529061,1.284443,run
20.7800,0.691032,0.599135,1.242400,run
20.8000,0.834308,0.017392,1.020893,run
20.8200,1.043705,-0.285339,0.855042,run
20.8400,0.593092,-0.302572,0.488627,run
20.8600,0.465541,-0.599562,0.624917,run
20.8800,0.022824,-0.827736,1.087026,run
20.9000,-0.036826,-0.748613,1.220658,run
20.9200,-0.422642,-0.959406,1.432369,run
20.9400,-0.682043,-0.420363,1.381858,run
20.9600,-0.865637,-0.094527,1.328698,run
20.9800,-0.963705,0.028375,0.978538,run
21.0000,-0.695772,0.190136,0.760613,run
21.0200,-0.813279,0.245332,0.622080,run
21.0400,-0.433358,0.691312,0.663582,run
21.0600,-0.400128,0.703866,0.503440,run
21.0800,0.213107,0.529212,1.218617,run
21.1000,0.542471,0.532495,1.418707,run
21.1200,0.862174,0.211525,1.591776,run
21.1400,0.858653,0.391710,1.085222,run
21.1600,0.900459,0.174426,1.216440,run
21.1800,0.733303,-0.274904,0.962366,run
21.2000,0.480490,-0.453059,0.535470,run
21.2200,0.479500,-0.744883,0.709579,run
21.2400,0.290801,-0.416774,0.708733,run
21.2600,-0.229775,-0.524706,1.444621,run
21.2800,-0.454757,-0.833950,1.402680,run
21.3000,-0.548755,-0.344482,1.658086,run
21.3200,-0.559953,-0.297671,1.178180,run
21.3400,-1.080335,-0.009621,1.140297,run
21.3600,-0.581819,0.282304,0.669204,run
21.3800,-0.698759,0.643568,0.390468,run
21.4000,-0.449318,0.601806,0.573762,run
21.4200,0.136030,0.558260,1.219770,run
21.4400,0.081443,0.562825,1.096556,run
21.4600,0.569966,0.593584,1.615104,run
21.4800,0.584110,0.181519,1.430176,run
21.5000,0.897917,-0.004151,1.277916,run
21.5200,0.979698,-0.147382,0.838740,run
21.5400,0.668293,-0.287363,0.717124,run
21.5600,1.075895,-0.297951,0.312677,run
21.5800,0.183102,-0.638237,0.827629,run
21.6000,0.211371,-0.773579,1.025901,run
21.6200,0.004759,-0.462908,1.058596,run
21.6400,-0.426142,-0.778446,1.336801,run
21.6600,-0.913201,-0.457826,1.263859,run
21.6800,-0.746431,-0.201362,1.143528,run
21.7000,-0.825408,0.273565,0.989141,run
21.7200,-0.911266,0.239456,0.615625,run
21.7400,-0.753508,0.228798,0.443581,run
21.7600,-0.206996,0.505498,0.317305,run
21.7800,-0.103643,0.861887,0.641781,run
21.8000,0.252326,0.739725,1.321405,run
21.8200,0.594106,0.667694,1.229573,run
21.8400,0.827114,0.610928,1.438247,run
21.8600,0.924556,0.030427,1.447259,run
21.8800,0.803763,0.185927,0.855497,run
21.9000,0.916009,-0.378058,0.896406,run
21.9200,0.336565,-0.442677,0.188122,run
21.9400,0.192222,-0.353275,0.759077,run
21.9600,-0.233787,-0.698916,0.831937,run
21.9800,-0.160187,-0.395858,1.360671,run
22.0000,-0.463809,-0.490106,1.311652,run
22.0200,-0.642366,-0.251649,1.370685,run
22.0400,-0.970841,0.051948,1.261158,run
22.0600,-1.064848,0.015387,0.819237,run
22.0800,-0.814134,0.302961,0.561825,run
22.1000,-0.365002,0.635120,0.723435,run
22.1200,-0.606434,0.660833,0.816062,run
22.1400,0.063592,0.597214,0.836425,run
22.1600,0.411340,0.636528,1.380880,run
22.1800,0.570629,0.538147,1.500763,run
22.2000,0.635455,0.630256,1.534641,run
22.2200,1.089442,0.069025,1.126107,run
22.2400,0.843529,-0.225692,0.965247,run
22.2600,0.900938,-0.406463,0.536752,run
22.2800,0.655901,-0.635047,0.441795,run
22.3000,0.565385,-0.762830,0.580203,run
22.3200,0.398327,-1.018735,0.797222,run
22.3400,-0.019254,-0.724401,1.378940,run
22.3600,-0.246974,-0.652479,1.399908,run
22.3800,-0.710156,-0.371481,1.362406,run
22.4000,-0.904057,-0.330386,1.253921,run
22.4200,-0.762843,0.089628,0.805956,run
22.4400,-0.700848,0.264174,0.525017,run
22.4600,-0.592600,0.754511,0.499274,run
22.4800,-0.327238,0.632492,0.618903,run
22.5000,-0.144738,0.562133,1.129053,run
22.5200,0.224813,0.670966,1.252088,run
22.5400,0.383163,0.463997,1.702884,run
22.5600,0.720978,0.243453,1.364582,run
22.5800,0.837822,0.148122,1.098724,run
22.6000,0.869419,-0.204804,0.869563,run
22.6200,0.818463,-0.328355,0.653824,run
22.6400,0.550035,-0.362982,0.581295,run
22.6600,0.512025,-0.674926,0.736854,run
22.6800,-0.124944,-0.697435,1.147826,run
22.7000,-0.386137,-0.427017,1.346124,run
22.7200,-0.361934,-0.679479,1.455276,run
22.7400,-0.868516,-0.177898,1.511613,run
22.7600,-0.902877,-0.164823,1.132450,run
22.7800,-0.770853,0.273766,0.783870,run
22.8000,-0.826957,0.390389,0.566977,run
22.8200,-0.509256,0.487769,0.778380,run
22.8400,-0.361656,0.895276,0.925415,run
22.8600,0.187287,0.980225,1.133556,run
22.8800,0.304733,0.565702,1.259493,run
22.9000,0.741694,0.288188,1.285660,run
22.9200,1.034329,0.465800,1.462933,run
22.9400,1.032753,0.195143,1.084105,run
22.9600,0.654173,0.026914,0.837139,run
22.9800,0.541104,-0.368468,0.467153,run
23.0000,0.511703,-0.615508,0.607153,run
23.0200,0.214394,-0.846662,0.838364,run
23.0400,0.005076,-0.911878,1.136482,run
23.0600,-0.239794,-0.659949,1.405278,run
23.0800,-0.747034,-0.760586,1.578235,run
23.1000,-0.827527,-0.233605,1.350040,run
23.1200,-0.935574,-0.037152,1.078013,run
23.1400,-0.738902,0.119006,0.531529,run
23.1600,-0.713088,0.208820,0.148409,run
23.1800,-0.675059,0.510685,0.413444,run
23.2000,-0.454321,0.644311,0.941593,run
23.2200,0.214738,0.697701,1.238023,run
23.2400,0.327345,0.497284,1.494913,run
23.2600,0.485741,0.535659,1.495794,run
23.2800,0.769305,0.213326,1.539339,run
23.3000,0.659819,0.084303,1.019381,run
23.3200,0.751456,-0.193672,0.774173,run
23.3400,0.712419,-0.381778,0.732965,run
23.3600,0.401620,-0.523577,0.281590,run
23.3800,0.270387,-0.962210,0.876146,run
23.4000,-0.184076,-0.669861,0.906022,run
23.4200,-0.410018,-0.498094,1.501147,run
